id,cc_cons
6975,8488.749004698402
43223,8698.978679689855
45502,8507.444097207333
12368,8822.50416710968
40415,9578.209632099904
31659,9315.759765698385
19585,8477.492444415488
11889,8753.67107528842
43494,11399.76543401553
2536,8352.691984753703
16896,8400.506946348909
23422,9909.751456932361
31074,9059.274424200676
32409,9165.825942661928
29846,8103.5169378413675
4046,9708.574931183644
41350,8222.41210412067
24530,8518.088721543649
20128,8240.67638943537
25389,9348.88652838578
8913,9490.243476700713
41126,8480.949949507034
19678,10494.134062614701
1907,8429.492500607192
22003,10256.55844589072
1177,8504.15369270742
13941,8135.866701346325
19473,9098.125260747867
42500,8568.429040843981
3878,8487.416681273606
8973,8654.566721112446
9938,9092.979849643096
38581,8296.10075005025
41728,9465.990256797335
42180,8305.674937613816
23022,8750.239143439867
29322,9959.911546446478
38371,8557.565516587296
14582,9177.222296223881
37012,8499.28732733304
7993,8552.3161941753
32720,8538.046870562219
46172,9112.340193535982
2646,10226.662268043632
12238,9662.73965838744
17793,8912.589610789786
1661,8814.63160641577
30028,8460.533360427396
38142,9567.942575960433
21187,8298.70962317662
32066,8342.222900193641
39689,10315.265468410642
44715,8913.414918849166
766,8384.63190976279
38216,8566.852127427479
10622,12019.467332157372
42913,9392.345542771662
18904,8734.11971089351
19555,8332.113710220052
24285,8647.68888521403
13852,10495.64181701593
22599,10494.338039059907
18045,8855.554174198793
33600,8270.929851129895
18103,11428.14064038345
7314,8873.719508563841
26516,8999.392263394562
46770,8493.788560895679
9126,9696.507454788894
46819,9013.620156073948
10517,8632.108613431157
45647,8268.341075658374
26740,8555.380197954077
42782,8790.09497913107
12493,8633.311220285777
27311,9344.222630396413
11428,8400.048610124757
24193,8588.051527762776
22723,8249.309234730325
14362,8750.103663636308
17572,11255.586769540882
26477,9423.225366970415
21283,8294.479728613367
7599,9367.160156206915
33989,8261.286269552293
14945,8251.202218951219
18531,8303.023532953746
34513,8439.531639151528
12426,8543.23133135978
41416,8592.86235969485
31245,10125.931610132076
980,8973.489790277612
7462,8481.340421376575
26616,8440.446754845467
1197,9336.196878766063
11644,10173.267694105714
8146,8375.214587589882
29429,8289.675724549676
24599,8245.218975179107
30209,8230.845734819406
11455,8943.115351652921
27200,8350.252652580119
2399,9738.386811443335
45233,8798.479359087942
10849,8716.164000328745
115,8285.606568519052
31237,8202.009430057533
21669,9797.149976229452
9174,8983.10636540681
27083,8435.44917259223
7213,9643.302794150051
28851,8845.378109231837
42749,9497.78245739882
16742,9928.463083245917
35267,9237.865130738877
43984,8319.429228486906
7010,9158.974507550509
14426,8331.934154781637
19816,9155.870694673376
39466,8286.940235834109
18829,8343.37968261309
14473,9638.678568534719
46767,8661.516549144058
45144,8454.079685051405
44345,11394.597307811815
11714,8448.399890036366
13403,8740.863214772527
31814,8803.678579046395
43508,8528.897367439788
23906,8277.452333949954
2811,8448.627886896436
40103,10226.549476515658
18600,8711.429344448576
4014,9928.619475664276
13951,8623.188374196898
15102,8525.56133205295
32381,9337.109907215829
3813,9033.128694322386
28707,9270.589223626112
349,8582.89181897039
12470,9284.39810628957
19094,9091.563827006821
7929,9385.405916106334
46048,9236.09920614231
17261,8880.337503998151
46725,9227.924184371524
43947,9151.018119802673
17002,9406.51836341234
17779,8522.0734295789
42113,8546.015122895695
35665,8408.26399493336
18909,8576.67646157998
20179,8378.167986374025
11405,8660.055129512912
33245,8757.933972655399
18703,8838.33160130832
27819,8579.562789629676
45040,9371.5300929052
43672,8616.478245168571
7487,10334.058608111267
23293,8567.946420008135
9722,8739.815694186622
19191,8773.106985876313
33640,8427.978260224594
15760,9454.617099641282
3239,8402.762179484538
7870,10849.388079663566
6688,8344.371085900044
43489,8473.460070994668
44820,9116.595210584668
39063,8553.545595724503
2786,8488.40087107802
32090,9598.022263680612
29498,9684.323041328793
9932,9541.012304258285
1603,8329.66307257842
16911,8499.969053988687
42880,9114.081503486053
35345,8323.211079444649
5669,8368.066563262222
540,9010.662135710656
15257,11096.41335447397
46065,8365.491278082332
35233,8651.510310009886
39124,8551.57499551851
3078,8614.870158446907
11166,8250.408746701465
23888,9160.7195627273
1764,8215.371048753384
32624,8374.664865220268
40688,9502.756760544502
43431,10268.719790145275
36001,8638.234357199914
46485,8943.908139806183
22511,8591.933136042082
43122,8211.360071176547
26286,8454.100100341895
42183,8752.14779299733
38290,8378.137068511347
19009,8330.909478298361
16891,8396.215997108504
40752,8913.46181924847
24661,9300.87389279673
35672,8422.85019614368
26540,9890.555381828626
46267,8713.062668633938
6241,8869.49133972231
9430,8552.695891539846
9346,8308.651491296634
14187,8596.362134550462
43717,8570.76905664193
33800,8703.481106933054
13659,8364.054245360574
34065,8257.228138182922
20311,8340.810509967683
14862,9633.986771487078
32534,8365.47843216224
45483,8411.015532425128
17060,8341.323622535587
22610,8428.10655558763
5730,9592.693741402047
11618,8776.54358177858
32612,8587.316661763914
37501,8688.292002885268
20402,9665.583285210607
25172,10560.079342667386
29751,9154.767871677723
28110,8890.193307822032
9414,8327.483227883793
36448,8863.558724026032
43249,8519.666190337575
27037,8395.168774075033
45457,8333.541388988422
2730,8869.769463174805
15069,8773.90598723129
37020,9744.216428996975
11641,9680.33811832343
21182,8985.622691828168
40538,8890.3243162955
37459,8707.658349798137
38762,8349.891261287836
36698,8274.303237801265
44287,10221.725818012093
748,8819.951868866065
8029,9139.637436620736
18867,9065.00781952303
6783,8388.052599998731
18325,8909.047179128353
40462,8653.471474038999
13380,8245.329965028457
33060,9495.863059886113
37739,8435.171946928158
39637,9809.624212883686
36528,8671.83250739573
37258,8143.177371646285
6826,8936.470920773503
25874,8274.86089540824
34733,8349.685282282824
585,8440.551958319506
11908,9126.900246604884
25725,8321.999897706775
11540,8496.762113772307
46396,8816.716321339905
28322,8937.873752045147
18382,9891.509859147624
9507,11416.4001456341
10942,8983.869892133742
31220,8580.439012369017
1190,8502.080613850521
13723,8386.924683768435
28899,8646.940903932587
44063,8886.525073639608
35700,8828.514676651823
24170,8614.44807105045
1609,8815.086743773829
17549,8960.046188377284
46749,8392.015645175677
33920,8426.749719720578
36734,8645.412549303053
45250,8547.727824310921
30114,8603.416288630819
36979,10327.509836363732
36199,8533.576303187883
15539,8974.156671972438
6082,8611.77717429122
15586,8711.977017590983
17325,8252.88444777858
32459,10482.351989322355
8808,8565.553254677157
32429,8840.76941672283
26739,8249.392326557801
32641,8341.879561621568
12104,8726.885275263532
5986,9880.189713588516
39650,9469.264684026071
40848,8719.135473057262
12472,8179.971366279016
20762,9212.593956803152
39422,8761.328051675038
14822,8753.947986069255
37142,11377.620318203066
3205,9037.332338419264
21640,8941.403445627127
2234,8437.675606815694
23606,9037.042708421806
17423,8832.568833673076
40828,9173.919799017462
33985,8356.448454463649
45721,8254.963866855935
40436,8376.732903908374
15813,9304.104222525857
14092,10974.907583379143
30509,10875.084975280663
34050,8193.48061293378
21741,9020.577927268874
36527,8407.544575170428
8854,9251.564431461089
10859,8963.673973432904
706,8481.717247916129
43976,8486.962465088136
43978,9135.215974226434
7322,9925.30499176822
28071,8272.19932018546
12528,8550.008803057732
26871,8620.300345674526
24476,8506.149066312862
422,8477.612342340075
30157,8900.387578424466
14281,8476.754113419536
42520,8420.809375167875
3625,8567.756487234452
33366,8358.445375644054
34675,11381.61500401311
39319,9911.28702371208
46573,8393.409804410305
44389,8619.532725443485
41395,9869.88650082214
3809,8246.22718520863
18331,9144.762943026555
30478,10313.31340734744
14623,8198.904402934844
18825,8517.160994463275
16354,9066.815387676299
22670,8905.987580839628
8387,13322.597526643447
36491,8143.239067602851
42008,8394.002489719867
10573,8542.406713086039
20914,8326.234946429926
20255,8409.29809752569
26022,8405.515748932488
46674,8812.748117797397
6023,8555.651364961446
17266,9371.010327190259
19131,8451.406190830594
31503,9925.28311767986
1337,9933.380441869784
21281,8523.979509295485
32933,8534.048483138366
4650,8569.654013432824
28357,11347.299688844214
32764,8114.840413777788
46028,8456.697452195498
1228,8537.897718967586
34211,9037.520383388237
35195,8759.742367854527
19995,8498.897246577963
15691,8719.789452863752
33450,8698.747597985359
45389,8835.092924645418
35560,9460.499331682366
46012,9034.239238545495
13108,10505.1614821296
26849,8823.916664540895
13047,8156.875901269034
33233,8543.971174852511
46211,9848.579850962567
6624,8154.750233062903
36355,8483.194749568906
36856,8965.188844352298
33234,8689.584246474522
31069,11581.666139913177
26844,8836.92013171202
23253,10432.966924416625
44965,9069.623254393236
13042,9888.392198303764
9988,8245.727475361267
22827,9082.092513387688
2521,12075.371894559037
17211,9989.409830096116
16912,8743.877448542791
29291,9706.736597525654
38895,9017.234037637541
