id,cc_cons
6975,8217.258600216815
43223,8390.073357967654
45502,8237.29070094229
12368,8498.189112421052
40415,9111.204440944179
31659,8907.695371937009
19585,8208.01807813653
11889,8436.249174440574
43494,10604.197308739615
2536,8106.973754342451
16896,8146.637927389145
23422,9391.547447426281
31074,8692.465209249258
32409,8777.491879785106
29846,7902.326463995027
4046,9218.483322837565
41350,7999.289092217346
24530,8242.653772495483
20128,8013.9742016184655
25389,8936.042595011708
8913,9047.508545825003
41126,8213.331929540298
19678,9877.090210765855
1907,8173.91813795365
22003,9672.461628152725
1177,8232.450392508907
13941,7928.669544612812
19473,8733.844908468815
42500,8284.12255756138
3878,8219.140016612047
8973,8355.078064699834
9938,8717.684602234054
38581,8061.961601606735
41728,9017.844548470257
42180,8070.009325510542
23022,8435.6212144636
29322,9429.254679040394
38371,8275.719436378597
14582,8788.416803521843
37012,8226.952341272563
7993,8274.407372388718
32720,8258.040707796896
46172,8741.985469221017
2646,9647.442935751022
12238,9134.32911502939
17793,8570.202226803578
1661,8499.369591345054
30028,8199.359889518688
38142,9107.063976534959
21187,8063.703592674812
32066,8100.122682705662
39689,9724.957082444791
44715,8581.107587511156
766,8135.8500466101295
38216,8285.021627655515
10622,11150.680008508767
42913,8972.490287485165
18904,8421.557507911142
19555,8090.748389570448
24285,8348.210029840848
13852,9862.302941706363
22599,9859.079502160674
18045,8526.150496586211
33600,8040.659010116061
18103,10618.764558581732
7314,8536.935164941733
26516,8643.785328434533
46770,8222.842643603133
9126,9214.4178346789
46819,8661.501618026014
10517,8344.610980846639
45647,8040.056264496284
26740,8278.133469343404
42782,8487.496726994335
12493,8346.289100515885
27311,8916.860861451492
11428,8151.599335358537
24193,8302.602936662675
22723,8023.703735223437
14362,8433.004162983574
17572,10507.267817632655
26477,8989.398695814274
21283,8059.68032623738
7599,8940.489748919746
33989,8031.20082481225
14945,8026.232403966032
18531,8066.744715266113
34513,8178.7937136950295
12426,8269.28113468297
41416,8306.023923119914
31245,9566.065171175187
980,8615.50140849699
7462,8214.856018100545
26616,8179.5570124260885
1197,8920.101444451493
11644,9601.776290019272
8146,8127.247077865642
29429,8055.485489323799
24599,8020.255661654412
30209,8007.711656047468
11455,8608.357648519137
27200,8101.737594105546
2399,9253.692157509182
45233,8469.505257594054
10849,8407.456634350117
115,8053.014336559923
31237,7982.643747971342
21669,9294.314126928208
9174,8637.384594206069
27083,8174.986852301069
7213,9188.652765160754
28851,8526.082771460508
42749,9040.468900332666
16742,9406.92574351601
35267,8833.070038326116
43984,8080.201765792287
7010,8775.154763317383
14426,8091.182619225199
19816,8782.218405987252
39466,8052.992627332039
18829,8100.509430204764
14473,9170.321776239132
46767,8358.628553613085
45144,8195.387794754257
44345,10648.311264604416
11714,8190.812042679375
13403,8437.176266665418
31814,8480.83648995772
43508,8256.725852585987
23906,8045.639965175724
2811,8183.414397331981
40103,9645.846872144211
18600,8404.327798442271
4014,9439.112982537139
13951,8330.054652507248
15102,8248.658309057091
32381,8932.171123790169
3813,8673.088816583455
28707,8864.902107758619
349,8297.770774733515
12470,8875.38879134398
19094,8718.365708256482
7929,8967.72311752304
46048,8847.041038333573
17261,8550.392316105015
46725,8827.583526109047
43947,8762.747578045648
17002,8976.007736434389
17779,8245.254377897312
42113,8268.331925455033
35665,8153.376823124946
18909,8289.598706594552
20179,8128.290198536974
11405,8359.780326997685
33245,8441.961942195141
18703,8515.245522175599
27819,8299.138098444042
45040,8948.716895860392
43672,8322.465841281555
7487,9756.03250316927
23293,8287.106396211675
