id,cc_cons
6975.0,5178.857142857143
43223.0,22555.238095238095
45502.0,7011.0952380952385
12368.0,4327.857142857143
40415.0,13306.47619047619
31659.0,4831.9047619047615
19585.0,5218.666666666667
11889.0,3630.809523809524
43494.0,6150.285714285715
2536.0,3924.3333333333335
16896.0,3972.714285714286
23422.0,9786.190476190477
31074.0,5552.238095238095
32409.0,10701.57142857143
29846.0,3932.3809523809523
4046.0,8409.761904761905
41350.0,2643.285714285714
24530.0,2803.714285714286
20128.0,4026.6666666666665
25389.0,5357.666666666667
8913.0,32060.714285714286
41126.0,4224.190476190476
19678.0,6539.571428571428
1907.0,5174.619047619048
22003.0,11351.095238095239
1177.0,4238.619047619048
13941.0,7659.476190476191
19473.0,9147.761904761905
42500.0,4623.476190476191
3878.0,6273.523809523809
8973.0,8274.047619047618
9938.0,4247.428571428572
38581.0,1889.2380952380952
41728.0,4050.9523809523807
42180.0,4241.380952380952
23022.0,3138.095238095238
29322.0,3653.0
38371.0,9355.190476190477
14582.0,12038.57142857143
37012.0,4494.333333333333
7993.0,9949.52380952381
32720.0,6494.0952380952385
46172.0,21136.714285714286
2646.0,20449.809523809523
12238.0,7310.9047619047615
17793.0,18800.238095238095
1661.0,10492.952380952382
30028.0,2725.5238095238096
38142.0,3260.4761904761904
21187.0,3592.5238095238096
32066.0,3439.7619047619046
39689.0,4043.095238095238
44715.0,14019.52380952381
766.0,7769.190476190476
38216.0,4656.666666666667
10622.0,10000.42857142857
42913.0,3745.0476190476193
18904.0,9015.0
19555.0,3702.6190476190477
24285.0,4921.0
13852.0,8933.761904761905
22599.0,15184.904761904761
18045.0,7477.857142857143
33600.0,3947.5714285714284
18103.0,16612.809523809523
7314.0,6621.857142857143
26516.0,12297.666666666666
46770.0,2633.7619047619046
9126.0,3819.1428571428573
46819.0,10561.095238095239
10517.0,7747.238095238095
45647.0,6974.238095238095
26740.0,9685.047619047618
42782.0,5829.571428571428
12493.0,6907.333333333333
27311.0,9187.095238095239
11428.0,4738.952380952381
24193.0,10334.666666666666
22723.0,3366.7619047619046
14362.0,2161.190476190476
17572.0,9117.857142857143
26477.0,21700.380952380954
21283.0,6189.0952380952385
7599.0,3925.6190476190477
33989.0,4919.142857142857
14945.0,5062.9047619047615
18531.0,6574.714285714285
34513.0,10399.285714285714
12426.0,12183.714285714286
41416.0,3246.6190476190477
31245.0,4170.333333333333
980.0,2477.9523809523807
7462.0,8872.761904761905
26616.0,6738.571428571428
1197.0,26662.0
11644.0,13196.857142857143
8146.0,11318.619047619048
29429.0,1984.3333333333333
24599.0,4138.428571428572
30209.0,4605.666666666667
11455.0,8144.952380952381
27200.0,5598.619047619048
2399.0,2756.4761904761904
45233.0,3521.4285714285716
10849.0,5192.238095238095
115.0,7677.9047619047615
31237.0,4214.952380952381
21669.0,15308.333333333334
9174.0,4561.666666666667
27083.0,2393.4285714285716
7213.0,18486.0
28851.0,7247.9047619047615
42749.0,5783.761904761905
16742.0,2853.0
35267.0,4582.333333333333
43984.0,3768.190476190476
7010.0,16533.619047619046
14426.0,10865.047619047618
19816.0,3386.5238095238096
39466.0,5086.857142857143
18829.0,8099.0952380952385
14473.0,7960.047619047619
46767.0,10400.904761904761
45144.0,3139.3333333333335
44345.0,57417.28571428572
11714.0,15533.238095238095
13403.0,8928.190476190477
31814.0,3193.6190476190477
43508.0,17134.333333333332
23906.0,7006.714285714285
2811.0,3875.809523809524
40103.0,11739.42857142857
18600.0,4786.142857142857
4014.0,5947.238095238095
13951.0,9284.857142857143
15102.0,3658.7619047619046
32381.0,15963.761904761905
3813.0,32011.238095238095
28707.0,10508.190476190477
349.0,5089.142857142857
12470.0,4274.619047619048
19094.0,3691.6666666666665
7929.0,11256.904761904761
46048.0,7450.047619047619
17261.0,16983.333333333332
46725.0,16769.428571428572
43947.0,5922.761904761905
17002.0,5874.809523809524
17779.0,5406.619047619048
42113.0,9069.238095238095
35665.0,4652.476190476191
18909.0,3102.9523809523807
20179.0,5454.0
11405.0,9066.809523809523
33245.0,5904.619047619048
18703.0,4264.190476190476
27819.0,3430.190476190476
45040.0,18332.14285714286
